date	Alabama	Alaska	American Samoa	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	Diamond Princess	District of Columbia	Florida	Georgia	Grand Princess	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New Hampshire	New Jersey	New Mexico	New York	North Carolina	North Dakota	Northern Mariana Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto Rico	Rhode Island	South Carolina	South Dakota	Tennessee	Texas	Utah	Vermont	Virgin Islands	Virginia	Washington	West Virginia	Wisconsin	Wyoming
20200509	390	10	0	532	88	2687	967	2932	221	0	311	1715	1403	3	5	17	67	3349	1490	252	174	304	2267	64	1614	4840	4757	558	421	594	16	90	313	131	9116	191	27466	551	35	2	1331	270	127	3779	108	418	330	34	242	1066	66	53	4	827	921	52	398	7
20200510	393	10	0	536	91	2716	971	2967	221	0	323	1721	1406	3	5	17	67	3406	1508	265	174	304	2286	64	1644	4979	4783	578	430	605	16	90	310	133	9256	200	27640	564	35	2	1341	272	127	3806	111	422	331	34	243	1094	67	53	4	839	931	54	400	7
20200511	403	10	0	542	94	2779	987	3008	225	0	328	1735	1444	3	5	17	70	3459	1540	271	180	311	2308	65	1683	5108	4812	591	435	622	16	98	312	133	9340	208	27838	575	36	2	1357	274	130	3832	113	430	346	34	251	1117	68	53	5	850	945	54	409	7
20200512	435	10	0	562	95	2879	1010	3041	237	0	336	1779	1498	3	5	17	69	3601	1578	289	184	321	2347	65	1756	5141	4904	614	457	632	16	100	321	142	9531	219	28055	600	38	2	1436	278	130	3914	114	444	355	39	266	1146	73	53	6	892	962	58	418	7
20200513	450	10	0	595	97	2957	1062	3125	247	0	350	1827	1517	3	5	17	69	3792	1619	306	188	321	2381	66	1809	5315	4945	638	465	653	16	103	331	150	9714	231	28259	625	40	2	1483	278	134	4094	115	462	362	39	273	1172	75	53	6	928	974	58	421	7
20200514	473	10	0	624	98	3052	1086	3219	260	0	358	1875	1545	3	5	17	72	3928	1646	318	189	328	2417	69	1866	5482	5019	672	480	665	16	103	333	151	9946	242	28420	641	40	2	1534	284	137	4288	117	468	371	43	287	1235	75	53	6	956	983	60	434	7
20200515	483	10	0	651	98	3136	1150	3285	271	0	368	1917	1588	3	5	17	72	4059	1691	336	193	332	2448	69	1911	5592	5058	692	493	680	16	113	343	151	10148	253	28685	667	42	2	1581	285	137	4422	122	479	380	44	290	1280	77	53	6	978	991	64	445	7
20200516	485	10	0	679	98	3208	1192	3339	286	0	375	1964	1598	3	5	17	73	4129	1741	346	195	334	2479	70	1957	5705	5114	709	510	691	16	123	347	171	10261	259	28857	676	42	2	1610	288	137	4480	122	489	380	44	295	1318	78	53	6	1003	999	64	453	7
20200517	488	10	0	680	98	3240	1215	3408	290	0	383	1973	1610	3	5	17	73	4177	1751	351	195	334	2491	70	1992	5797	5124	731	521	698	16	123	350	172	10363	265	28983	686	43	2	1625	288	137	4495	123	499	385	44	298	1343	80	54	6	1010	1001	67	453	8
20200518	489	10	0	687	100	3279	1224	3450	297	0	392	1997	1649	3	5	17	74	4234	1765	355	198	346	2563	71	2023	5862	5148	740	527	714	16	123	358	172	10439	270	29070	693	44	2	1657	288	138	4515	124	506	391	44	301	1350	80	54	6	1015	1002	68	459	10
20200519	504	10	0	705	102	3403	1257	3472	304	0	400	2052	1675	3	5	17	74	4379	1824	367	199	366	2581	73	2081	5938	5250	757	554	729	16	123	358	172	10587	276	29271	693	45	2	1720	293	140	4628	124	532	399	46	305	1388	88	54	6	1042	1031	68	467	10
20200520	522	10	0	747	107	3497	1299	3529	310	0	407	2096	1697	3	5	17	77	4525	1864	393	202	376	2608	73	2123	6066	5296	786	570	740	16	138	377	190	10749	283	29389	726	49	2	1781	299	144	4770	125	538	407	46	305	1426	90	54	6	1075	1037	69	481	11
20200521	529	10	0	764	110	3583	1310	3583	317	0	412	2144	1775	3	5	17	77	4607	1913	410	204	386	2629	73	2159	6148	5366	818	580	749	16	138	383	199	10846	294	29479	728	51	2	1837	304	145	4869	126	556	416	48	313	1460	92	54	6	1100	1044	70	487	12
20200522	541	10	0	775	113	3665	1324	3637	322	0	418	2190	1808	3	5	17	79	4715	1941	424	205	391	2668	75	2207	6228	5395	851	595	758	16	147	386	204	10985	302	29582	775	52	2	1872	307	147	5010	126	579	419	50	315	1470	93	54	6	1136	1050	72	496	12
20200523	549	10	0	801	115	3737	1327	3675	322	0	427	2233	1822	3	5	17	79	4790	1964	446	205	391	2668	77	2243	6304	5460	861	616	765	16	147	387	208	11082	302	29771	778	52	2	1956	311	147	5112	127	597	425	50	329	1478	97	54	6	1159	1050	72	507	12
20200524	551	10	0	801	116	3753	1332	3693	326	0	432	2237	1827	3	5	17	79	4856	1976	456	205	391	2691	78	2277	6372	5466	878	625	768	16	147	380	209	11138	317	29856	784	53	2	1969	311	148	5136	127	608	435	50	336	1528	97	54	6	1171	1061	72	510	12
20200525	566	10	0	807	117	3768	1333	3742	332	0	440	2252	1848	3	5	17	79	4885	1984	456	207	391	2691	78	2302	6416	5479	890	635	773	16	147	394	210	11147	320	29955	790	54	2	1987	313	148	5146	129	608	440	50	338	1533	98	54	6	1208	1070	72	514	12
20200526	580	10	0	810	119	3818	1352	3769	335	0	440	2259	1896	3	5	17	79	4923	2004	477	210	394	2702	79	2333	6473	5506	908	652	780	17	147	394	214	11194	325	30015	801	54	2	2002	318	148	5163	129	634	446	50	343	1546	101	54	6	1236	1078	72	517	13
20200527	583	10	0	834	120	3894	1392	3803	344	0	445	2319	1933	3	5	17	81	5083	2030	496	213	400	2723	81	2392	6547	5574	942	670	776	17	153	402	223	11339	329	30201	844	56	2	2044	322	148	5265	129	655	466	54	353	1581	105	54	6	1281	1095	74	539	14
20200528	591	10	0	860	125	3993	1421	3826	345	0	453	2364	1973	3	5	17	82	5186	2068	506	214	409	2741	84	2428	6640	5612	977	693	789	17	163	406	232	11409	335	30235	876	57	2	2098	325	151	5373	131	677	470	54	356	1611	106	55	6	1338	1106	74	550	15
20200529	610	10	0	886	132	4077	1436	3868	356	0	460	2413	1987	3	5	17	82	5270	2110	524	215	418	2767	85	2466	6718	5646	1006	710	794	17	164	406	238	11531	344	30342	919	59	2	2131	329	151	5464	132	693	483	59	361	1619	107	55	6	1358	1111	74	568	15
20200530	618	10	0	904	133	4144	1443	3912	361	0	462	2447	2004	3	5	17	82	5330	2125	531	215	431	2786	89	2509	6768	5704	1036	723	812	17	170	417	238	11634	351	30429	929	60	2	2149	334	153	5537	133	711	487	62	364	1652	112	55	6	1370	1118	75	588	16
20200531	630	10	0	907	133	4172	1445	3944	366	0	466	2451	2053	3	5	17	82	5390	2134	535	215	431	2791	89	2532	6846	5731	1050	734	814	17	170	417	245	11698	356	30489	937	61	2	2155	334	153	5555	136	718	494	62	364	1675	113	55	6	1375	1118	75	592	16
20200601	646	10	0	918	133	4217	1458	3970	368	0	468	2460	2094	3	5	17	82	5412	2143	555	217	439	2801	89	2552	7035	5758	1060	739	815	17	170	417	245	11723	362	30623	948	61	2	2207	334	154	5567	136	720	500	62	364	1683	113	55	6	1392	1123	76	595	17
20200602	653	10	0	943	136	4305	1474	3972	373	0	470	2530	2102	3	5	17	83	5525	2197	561	222	442	2835	94	2597	7085	5795	1082	767	825	17	170	417	256	11771	367	30676	961	65	2	2259	339	157	5667	138	732	501	62	381	1716	113	55	6	1407	1129	78	607	17
20200603	653	10	0	983	142	4374	1494	3989	375	0	473	2566	2123	3	5	17	83	5621	2207	574	226	450	2870	95	2641	7152	5813	1097	782	831	17	170	431	265	11880	375	30734	999	66	2	2300	341	159	5742	140	742	501	62	388	1744	117	55	6	1428	1135	78	616	17
20200604	653	10	0	999	151	4444	1512	4007	386	0	475	2607	2149	3	5	17	83	5736	2231	583	227	458	2883	95	2668	7201	5839	1126	794	833	17	187	430	273	11970	383	30863	1006	66	2	2340	344	159	5832	140	756	501	64	401	1776	117	55	6	1445	1138	79	626	17
20200605	676	10	0	1015	152	4529	1524	4038	388	0	479	2660	2174	3	5	17	83	5795	2258	593	232	466	2912	98	2702	7235	5909	1159	803	840	18	187	436	278	12049	387	30925	1015	71	2	2357	345	161	5898	141	772	539	64	408	1812	120	55	6	1454	1149	84	633	17
20200606	689	10	0	1043	154	4607	1527	4055	390	0	483	2688	2178	3	5	17	83	5864	2292	599	233	470	2925	98	2740	7289	5916	1181	811	848	18	187	437	283	12106	392	30974	1028	72	2	2372	347	161	5931	142	772	539	65	417	1833	121	55	6	1461	1153	84	645	17
20200607	692	10	0	1051	154	4632	1527	4071	398	0	489	2700	2180	3	5	17	83	5904	2303	605	233	470	2936	99	2749	7316	5927	1197	817	850	18	187	438	286	12176	396	31068	1032	72	2	2379	348	163	5943	142	772	546	65	418	1841	121	55	6	1472	1157	84	647	17
20200608	718	10	0	1053	155	4657	1543	4084	398	0	491	2712	2208	3	5	17	83	5924	2316	617	236	472	2944	99	2776	7353	5942	1208	837	854	18	188	442	286	12214	400	31123	1041	72	2	2406	348	164	5953	142	799	557	65	421	1848	124	55	6	1477	1161	84	646	17
20200609	729	11	0	1076	161	4745	1553	4097	410	0	495	2765	2285	3	5	17	85	6018	2339	626	237	477	2957	100	2811	7408	5951	1228	847	862	18	189	446	286	12303	404	31158	1068	72	2	2423	354	169	6014	142	808	568	68	435	1867	127	55	6	1496	1176	84	661	17
20200610	744	11	0	1101	165	4854	1572	4120	413	0	499	2801	2329	3	5	17	85	6095	2355	631	240	484	2968	100	2844	7454	5952	1267	868	865	18	191	449	301	12377	410	31238	1090	73	2	2459	356	169	6062	143	812	575	69	437	1905	128	55	6	1514	1176	85	671	18
20200611	755	11	0	1135	171	4934	1582	4146	414	0	502	2848	2375	3	5	17	85	6185	2380	640	243	493	2987	100	2875	7492	5985	1280	868	865	18	212	459	308	12443	420	31269	1106	74	2	2492	358	171	6113	144	823	588	73	441	1930	131	55	6	1520	1194	86	682	18
20200612	769	12	0	1156	176	4978	1582	4159	414	0	506	2877	2418	3	5	17	87	6260	2396	644	243	497	2996	100	2900	7538	5990	1305	881	881	18	215	461	315	12489	420	31423	1121	74	2	2510	360	173	6162	146	833	593	74	466	1956	139	55	6	1534	1204	88	689	18
20200613	773	12	0	1189	177	5076	1597	4186	419	0	511	2925	2447	3	5	17	87	6289	2413	650	245	499	3004	100	2926	7576	6013	1314	889	887	18	215	462	318	12621	431	31441	1127	74	2	2556	359	173	6211	146	833	599	75	472	1971	139	55	6	1541	1213	88	691	18
20200614	773	12	0	1191	179	5099	1598	4201	422	0	515	2931	2451	3	5	17	87	6308	2422	652	245	499	3014	100	2939	7624	6016	1329	891	889	19	215	463	320	12659	435	31468	1132	74	2	2559	359	176	6215	147	833	600	75	474	1984	139	55	6	1546	1217	88	692	18
20200615	774	12	0	1203	182	5114	1605	4204	423	0	515	2938	2494	3	5	17	87	6326	2433	658	246	505	3018	101	2947	7647	6018	1335	895	891	19	220	465	320	12708	440	31498	1140	74	2	2575	359	180	6243	147	851	602	75	482	2001	143	55	6	1552	1220	88	694	18
20200616	785	12	0	1228	188	5200	1617	4210	424	0	520	2993	2529	3	5	17	88	6398	2447	665	246	505	3042	101	2982	7665	6034	1344	915	895	19	231	467	326	12792	447	31553	1169	74	2	2599	363	182	6276	147	865	607	77	493	2049	145	55	6	1570	1231	88	703	18
20200617	790	12	0	1249	197	5271	1631	4219	426	0	523	3018	2575	3	5	17	88	6485	2475	675	247	518	3062	102	2996	7734	6036	1357	938	914	20	234	473	330	12835	452	31579	1181	74	2	2611	364	183	6319	147	876	617	78	498	2089	149	55	6	1583	1226	88	713	18
20200618	810	12	0	1283	208	5355	1638	4226	431	0	527	3061	2605	3	5	17	89	6537	2491	680	251	520	3062	102	3016	7770	6061	1376	938	950	20	239	475	331	12869	456	31603	1188	75	2	2633	366	187	6361	147	885	621	78	508	2129	152	56	6	1586	1245	88	719	18
20200619	822	12	0	1321	214	5426	1643	4238	433	0	530	3104	2636	3	5	17	89	6580	2516	681	253	522	3084	102	3030	7800	6067	1393	938	963	20	244	479	337	12902	464	31624	1202	76	2	2667	367	188	6399	147	894	639	81	515	2158	155	56	6	1602	1255	88	730	20
20200620	838	12	0	1346	224	5494	1647	4251	434	0	531	3144	2642	3	5	17	89	6625	2536	681	256	524	3104	102	3052	7828	6087	1404	938	973	20	244	486	339	12924	466	31703	1215	76	2	2697	368	189	6419	147	894	644	81	524	2183	155	56	6	1607	1265	88	744	20
20200621	839	12	0	1349	225	5515	1647	4260	435	0	533	3161	2643	3	5	17	89	6647	2540	686	257	526	3105	102	3066	7858	6090	1412	938	975	20	244	487	339	12939	469	31739	1223	77	2	2700	369	190	6423	149	894	653	81	526	2191	158	56	6	1611	1270	89	744	20
20200622	841	12	0	1351	227	5566	1651	4263	435	0	535	3173	2648	3	5	17	89	6671	2553	686	258	526	3117	102	3074	7874	6097	1416	978	980	21	249	489	339	12974	469	31773	1278	77	2	2704	369	192	6426	149	903	659	81	531	2207	158	56	6	1620	1276	89	745	20
20200623	864	12	0	1396	237	5626	1665	4277	504	0	537	3238	2695	3	5	17	89	6707	2569	689	260	537	3134	102	3092	7890	6109	1425	989	988	21	256	492	343	13025	476	31835	1296	78	2	2735	371	192	6464	149	906	673	83	542	2236	163	56	6	1645	1284	92	750	20
20200624	891	12	0	1467	240	5725	1667	4287	505	0	541	3281	2698	3	5	17	89	6770	2578	690	260	538	3152	103	3108	7938	6114	1432	1011	998	21	257	494	347	13076	480	31862	1325	78	2	2755	372	195	6518	149	912	683	84	556	2270	163	56	6	1661	1293	92	757	20
20200625	896	12	0	1495	240	5806	1669	4298	507	0	543	3327	2745	3	5	17	90	6810	2586	696	262	546	3164	103	3129	7963	6133	1441	1016	1000	21	260	495	357	14872	485	31903	1336	78	2	2772	375	197	6557	151	920	693	87	567	2317	164	56	6	1675	1300	92	766	20
20200626	907	14	0	1536	249	5868	1673	4307	507	0	546	3366	2770	3	5	17	90	6847	2595	704	265	553	3190	103	3142	8013	6134	1446	1022	1009	22	266	498	365	14914	489	31921	1348	78	2	2788	377	202	6579	151	927	694	88	577	2354	166	56	6	1700	1304	92	766	20
20200627	919	14	0	1580	259	5899	1674	4311	507	0	548	3390	2776	3	5	18	91	6873	2616	704	268	554	3190	104	3157	8041	6153	1452	1035	1014	22	267	500	367	14948	491	31938	1353	78	2	2804	384	202	6603	152	927	711	91	584	2388	167	56	6	1724	1310	93	777	20
20200628	919	14	0	1594	264	5932	1676	4316	507	0	550	3419	2778	3	5	18	91	6888	2619	706	269	558	3199	104	3168	8060	6157	1460	1039	1014	22	267	500	367	14975	492	31943	1352	79	2	2807	385	202	6606	153	927	716	91	584	2402	167	56	6	1732	1310	93	777	20
20200629	929	14	0	1598	265	5983	1681	4320	507	0	551	3447	2784	3	5	18	91	6902	2624	711	273	560	3199	105	3175	8095	6161	1470	1059	1016	22	269	504	367	14992	493	31961	1357	79	2	2818	385	204	6614	153	946	720	91	592	2416	168	56	6	1740	1320	93	777	20
20200630	950	14	0	1645	270	6082	1690	4322	509	0	551	3505	2805	3	5	18	92	6923	2640	716	273	565	3221	105	3190	8054	6193	1476	1073	1019	22	274	507	371	15035	497	32032	1380	79	2	2863	387	207	6649	153	950	739	91	604	2455	172	56	6	1763	1332	93	784	20
20200701	972	14	0	1725	277	6169	1697	4324	509	0	553	3550	2827	3	5	18	92	6951	2650	717	277	572	3238	105	3205	8081	6198	1482	1082	1033	22	276	511	373	15078	500	32043	1398	80	2	2876	389	208	6684	153	956	766	93	609	2503	173	56	6	1786	1339	93	786	20
20200702	985	14	0	1764	279	6265	1701	4326	510	0	554	3617	2849	3	5	18	92	6987	2662	719	280	581	3255	105	3212	8132	6212	1495	1092	1044	22	282	525	375	15107	503	32064	1409	80	2	2903	395	209	6712	153	959	784	97	620	2542	176	56	6	1816	1342	93	793	20
20200703	1006	15	0	1798	281	6315	1701	4335	512	0	555	3684	2857	3	5	19	93	7005	2681	721	282	585	3278	105	3223	8149	6215	1503	1103	1047	23	284	528	376	15164	511	32137	1419	80	2	2903	398	209	6746	154	960	793	97	633	2600	181	56	6	1845	1352	93	796	20
20200704	1007	16	0	1817	286	6334	1701	4335	512	0	557	3702	2857	3	5	19	93	7014	2687	721	283	585	3278	107	3236	8172	6218	1503	1107	1050	23	284	530	379	15189	513	32157	1422	80	2	2907	398	213	6749	155	960	813	97	637	2620	181	56	6	1849	1354	94	796	20
20200705	1007	16	0	1825	287	6373	1701	4335	512	0	559	3731	2860	3	5	19	93	7020	2693	721	284	585	3288	109	3243	8183	6218	1508	1111	1051	23	284	534	381	15211	513	32206	1423	80	2	2911	398	215	6753	155	960	820	97	645	2641	184	56	6	1853	1359	94	796	20
20200706	1007	16	0	1829	292	6441	1691	4338	512	0	561	3778	2878	3	5	19	94	7026	2698	723	285	593	3296	109	3246	8198	6221	1511	1114	1051	23	283	537	382	15229	515	32219	1432	80	2	2927	399	215	6754	155	960	827	97	652	2677	190	56	6	1853	1369	95	796	20
20200707	1033	17	0	1927	301	6573	1696	4338	514	0	561	3841	2899	3	5	19	94	7273	2717	732	289	602	3319	110	3266	8213	6251	1514	1158	1067	23	282	548	384	15281	519	32243	1446	84	2	2970	404	220	6787	157	969	846	98	665	2778	194	56	6	1881	1384	95	805	21
