date	Alabama	Alaska	American Samoa	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	Diamond Princess	District of Columbia	Florida	Georgia	Grand Princess	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New Hampshire	New Jersey	New Mexico	New York	North Carolina	North Dakota	Northern Mariana Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto Rico	Rhode Island	South Carolina	South Dakota	Tennessee	Texas	Utah	Vermont	Virgin Islands	Virginia	Washington	West Virginia	Wisconsin	Wyoming
20200430	7088	355	0	7655	3281	50130	15284	27700	4734	49	4323	33690	26264	103	145	618	1984	52918	17835	7145	4413	4708	28001	1095	21742	63211	43478	5136	6815	7956	453	4281	5053	2146	118652	3411	304372	10754	1067	14	18027	3618	2510	47971	1539	8621	6095	2449	10735	28727	4672	866	66	15847	14327	1125	6854	559
20200501	7294	364	0	7969	3337	52026	15793	28764	4918	49	4658	34728	27489	103	145	619	2015	56055	18630	7884	4634	4882	28711	1123	23472	65388	44524	5730	7212	8190	453	5008	5248	2310	121190	3513	308314	11070	1107	14	18743	3748	2579	49579	1575	8962	6258	2525	11891	29692	4828	879	66	16902	14637	1152	7314	566
20200502	7611	365	0	8364	3372	53347	16225	29287	5038	49	4797	35463	28331	103	145	620	2061	58505	19295	8643	4885	4879	29140	1153	24473	67438	45424	6232	7441	8449	455	5317	5389	2429	123717	3732	312977	11588	1153	14	19335	3851	2635	50494	1757	9289	6489	2588	12661	30917	4985	886	66	17738	15003	1185	7660	579
20200503	7888	368	0	8640	3437	54903	16635	29287	5208	49	5016	36078	28665	103	145	620	2061	61499	19933	9175	5156	5130	29340	1185	25462	69318	46047	6663	7550	8712	455	5661	5472	2518	126744	3850	316415	11770	1191	14	19914	3972	2680	51225	1808	9477	6626	2631	13177	31998	5175	897	66	18672	15185	1195	7964	586
20200504	8112	370	0	8924	3491	55884	16918	29973	5288	49	5170	36897	29451	103	145	621	2106	63777	20507	9703	5383	5245	29673	1205	26408	70388	46348	7234	7877	8998	457	6037	5630	2588	128269	4031	318953	11971	1225	14	20474	4044	2759	52816	1843	9652	6757	2668	13571	32783	5317	902	66	19493	15462	1224	8236	596
20200505	8437	371	0	9305	3525	58456	17367	30621	5371	49	5322	37439	29998	103	145	625	2127	65889	21033	10111	5648	5822	29996	1226	27117	71654	46914	7851	8207	9195	456	6373	5660	2636	130593	4138	321192	12510	1266	14	20969	4127	2839	53864	1924	9933	6841	2721	13690	33912	5449	907	66	20257	15594	1246	8566	604
20200506	8691	372	0	9707	3611	60616	17832	30995	5778	49	5461	38002	30743	103	149	626	2158	68232	21870	10404	5993	5934	30399	1254	28163	73538	47738	8579	8424	9447	456	6689	5741	2741	131890	4291	323978	13053	1323	15	21576	4202	2916	54800	1968	10205	6936	2780	13938	34928	5595	908	66	20985	15905	1242	8901	631
20200507	9046	374	0	9945	3703	62148	18370	31784	5939	49	5654	38828	31618	103	149	629	2178	70871	22503	11059	6332	6129	30652	1330	29374	75338	48412	9365	8686	9683	456	7334	5855	2843	133991	4493	327469	13540	1371	15	22131	4330	2989	55956	2031	10530	7142	2906	14096	36036	5724	916	66	21570	16231	1287	9215	635
20200508	9385	377	0	10526	3747	63800	18827	32411	6111	49	5899	39199	32181	103	151	629	2178	73760	23146	11457	6667	6288	30855	1374	30485	77090	49170	10088	9090	9829	458	7818	5920	2947	135840	4673	330407	14006	1425	15	23016	4424	3068	57371	2156	10779	7367	3145	14441	37246	5919	919	68	22342	16388	1323	9590	644
20200509	9668	378	0	10960	3747	66572	19375	32984	6277	49	6102	40001	32588	103	151	631	2205	76085	23732	11671	6829	6440	31417	1408	31534	78561	49676	10790	9378	9988	458	8093	6171	3011	137397	4778	333122	14478	1464	16	23697	4490	3160	58560	2173	10989	7531	3393	14768	38394	6103	921	68	23196	16674	1323	9939	653
20200510	9889	379	0	11119	4012	67600	19703	33554	6277	49	6272	40596	33580	103	151	632	2230	77741	24126	11959	6951	6440	31600	1436	32587	79676	50086	11271	9501	10105	458	8171	6120	3071	138754	4863	335395	14938	1491	16	24081	4589	3228	59939	2198	11274	7653	3517	14985	39258	6251	927	69	24081	16891	1360	10219	662
20200511	10164	379	0	11383	4043	69329	19879	33765	6565	49	6389	40982	34002	103	151	634	2260	79007	24627	12373	7159	6677	31815	1462	33373	80409	50631	11799	9674	10212	459	8407	6152	3160	140206	5069	337055	15274	1518	19	24777	4613	3286	60459	2256	11450	7792	3614	15544	40555	6362	926	69	25070	17122	1366	10418	669
20200512	10464	383	0	11736	4164	70980	20157	34333	6741	49	6485	41923	34924	103	152	635	2293	83021	25127	12912	7240	6853	32050	1477	34061	81370	51263	12494	9908	10329	461	8532	6313	3239	140917	5212	338485	15622	1571	19	25250	4732	3358	61310	2299	11614	7927	3663	16111	41432	6432	927	69	25800	17330	1378	10611	675
20200513	10700	383	0	12216	4236	72798	20475	34855	6952	49	6584	42402	35427	103	152	638	2293	84694	25473	13289	7518	6853	32662	1515	34812	82657	51819	12917	10090	10519	462	8912	6476	3299	141560	5364	340661	16352	1647	19	25721	4858	3416	62101	2329	11835	8030	3732	16370	43020	6620	929	69	26746	17512	1398	10902	688
20200514	11101	383	0	12674	4366	74871	20838	35464	7223	49	6736	43210	35977	103	152	637	2351	87937	26053	13675	7705	7225	33489	1565	35903	84460	53167	13435	10483	10683	462	9260	6504	3382	142704	5503	343051	16968	1712	19	26357	4963	3479	63105	2427	12016	8189	3792	16699	44480	6749	932	69	27813	17773	1427	11275	701
20200515	11373	388	0	13169	4463	76693	21232	36085	7373	49	6871	44138	36772	103	154	638	2351	90369	26656	14049	7886	7444	33837	1603	36986	85786	53810	14240	10801	10872	466	9610	6733	3453	143984	5662	345813	17494	1761	19	26954	5087	3541	64136	2542	12219	8407	3887	16960	45721	6913	933	69	28672	17951	1447	11685	716
20200516	11674	388	0	13666	4578	78725	21633	36703	7547	49	7042	44811	37212	103	154	639	2419	92457	27280	14328	7939	7688	34117	1648	37968	87374	54315	14969	11123	11048	468	10220	6813	3556	145089	5847	348232	18130	1848	21	27474	5237	3612	65185	2589	12434	8661	3959	17263	47452	7068	934	69	29683	18288	1470	12187	741
20200517	11771	388	0	13945	4759	80166	21938	37419	7670	49	7123	45588	37579	103	154	640	2419	94191	27778	14651	7953	7688	34432	1687	38804	88500	54963	15668	11296	11171	468	10177	6949	3596	146504	5938	350121	18673	1900	21	27923	5310	3623	65700	2646	12674	8816	3987	17359	48396	7238	940	69	30388	18433	1492	12543	754
20200518	12086	388	0	14208	4813	81518	22202	38116	7869	49	7270	46442	38283	103	154	640	2455	96485	28255	14955	8303	7935	34709	1713	39762	89566	55855	16372	11432	11319	470	10625	7061	3652	148240	6096	351371	19207	1931	21	28454	5398	3687	66669	2710	12795	8942	4027	18011	49177	7384	940	69	31140	18611	1502	12687	766
20200519	12376	400	0	14576	4923	83764	22482	38430	8037	49	7434	46944	38855	103	154	641	2455	98030	28705	15296	8353	8069	35038	1741	41546	90521	56465	17029	11704	11451	471	10854	7096	3721	149356	6192	352845	19239	1994	21	28952	5489	3726	67311	2805	12951	9056	4085	18412	50552	7518	944	69	32145	18811	1502	12885	776
20200520	13052	401	0	14906	5003	86018	22797	39017	8194	49	7551	47471	39801	103	154	643	2506	100418	29274	15620	8507	8167	35316	1819	42323	91654	57322	17670	11967	11627	478	11122	7388	3868	150776	6317	354370	20262	2095	21	29436	5532	3801	68126	2866	13356	9175	4177	18412	51673	7710	944	69	32908	18971	1567	13413	787
20200521	13288	401	0	15348	5458	88056	23191	39208	8386	49	7788	48675	40663	103	165	647	2506	102688	29936	16170	8625	8286	36504	1877	43531	92860	57988	18200	12222	11774	479	11427	7400	3935	151586	6472	356458	20512	2229	22	30167	5680	3817	69252	2913	13571	9381	4177	18961	53053	7874	950	69	34137	19117	1593	13885	801
20200522	13670	403	0	15624	5612	90281	23487	39640	8529	49	7893	49451	41482	103	165	642	2595	105444	30409	16492	8909	8426	36925	1948	44424	93796	58543	19005	12625	11985	479	11662	7525	4014	152579	6625	358154	22110	2317	22	30794	5849	3864	70211	3030	13736	9638	4356	19394	53539	8057	952	69	34950	19265	1705	14396	803
20200523	14117	407	0	16053	5775	92564	23964	40022	8529	49	7966	50127	42242	103	165	643	2595	107796	30901	16898	8946	8571	36925	2013	45495	94641	59046	19845	13005	12144	479	11963	7526	4089	153140	6625	359926	22864	2365	22	31408	5960	3888	71009	3100	13952	9895	4464	19785	54776	8260	954	69	35749	19265	1705	14877	813
20200524	14478	407	0	16377	5922	94069	24174	40468	8809	49	8110	50867	42902	103	166	643	2626	110304	31376	17251	9004	8571	37169	2055	46313	95708	59395	20573	13260	12393	479	12134	7881	4149	154154	6943	361515	23365	2418	22	31911	6037	3927	71563	3189	14065	10096	4563	20111	55861	8392	956	69	36244	19828	1759	15277	838
20200525	14986	408	0	16575	6029	96470	24256	40873	8965	49	8225	51746	43400	103	166	643	2626	112017	31715	17557	9125	8571	37809	2074	47152	96366	59621	21315	13458	12548	479	12362	7956	4197	155092	7026	362764	24057	2457	22	32477	6090	3949	71925	3260	14065	10178	4586	20535	56409	8521	962	69	37727	20065	1774	15584	843
20200526	15650	410	0	16864	6180	99492	24552	41303	9066	49	8334	52255	43983	103	167	643	2626	113195	32078	17703	9199	8951	38054	2109	47687	96826	59974	21960	13731	12720	479	12619	8057	4231	155764	7130	363836	24455	2422	22	33006	6138	3967	72778	3324	14210	10416	4653	20895	57230	8620	967	69	39342	20181	1774	15863	850
20200527	16032	411	0	17318	6277	101071	24754	41288	9096	49	8406	52634	44638	103	170	644	2699	114306	32437	18369	9291	9077	38497	2137	48423	97428	60592	22464	14044	12871	481	12984	8150	4286	156628	7252	364965	24916	2439	22	33439	6229	4038	73557	3397	14353	10623	4710	21285	58542	8706	971	69	40249	20406	1899	16462	860
20200528	16530	424	0	17877	6538	103813	25107	41559	9171	49	8492	53285	45266	103	171	647	2770	115833	33068	18586	9371	9185	38802	2189	49709	98198	61116	22947	14372	13082	485	13249	8248	4389	157185	7364	366733	25800	2481	22	33915	6273	4086	74220	3486	14494	10788	4793	21679	60395	8921	974	69	41401	20764	1935	16974	876
20200529	17031	429	0	18472	6777	106638	25598	41762	9236	49	8538	54497	45881	103	172	649	2770	117455	33558	18957	9662	9464	38802	2226	50988	98880	61833	23531	14793	13232	493	13648	8376	4492	158844	7493	368284	26885	2520	22	34566	6338	4131	74984	3647	14635	11131	4866	22063	60901	9264	975	69	42533	21071	1951	17707	891
20200530	17359	433	0	19258	7013	109895	26084	42022	9422	49	8717	55424	46331	103	172	651	2803	118917	34211	19244	9690	9704	39577	2282	52015	99773	62225	24190	15229	13398	505	13905	8517	4492	159608	7624	369660	27794	2554	22	35033	6418	4185	75697	3718	14819	11394	4960	22566	62675	9533	977	69	43611	21349	1989	18230	898
20200531	17952	459	0	19936	7253	111951	26364	42201	9498	49	8801	56163	47063	103	172	652	2839	120260	34574	19552	9700	9704	39916	2325	52778	100468	62711	24850	15523	13571	515	14101	8628	4651	160445	7689	370770	28785	2577	22	35513	6418	4243	76129	3776	14928	11861	4993	22566	64652	9797	981	69	44607	21702	2010	18403	903
20200601	18630	466	0	20129	7443	114733	26563	42740	9605	49	8857	56830	47902	103	175	652	2839	121234	34830	19699	9920	10046	40341	2349	53327	100805	62928	25208	15752	13784	519	14345	8702	4685	160918	7800	371711	29592	2625	22	35984	6573	4302	76646	3873	14991	12148	5034	22566	65593	9999	983	70	45398	21977	2028	18543	910
20200602	18766	486	0	21264	7818	117215	26774	42979	9685	49	8886	57447	48207	103	175	653	2933	122848	35237	20019	9965	10185	40746	2377	54175	101163	63240	25508	16041	14052	523	14616	8858	4749	161545	8024	373040	30023	2646	23	36350	6692	4335	77225	3935	15112	12419	5067	24342	67310	10202	988	70	46239	22157	2056	18917	912
20200603	18851	504	0	22356	8067	119374	27046	43091	9712	49	9016	58764	48894	103	177	653	2933	123830	35712	20300	10092	10410	41133	2418	54982	101592	63657	25870	16322	14295	525	14885	8951	4795	162068	8140	374085	31276	2679	24	36792	6805	4399	77780	4023	15219	12470	5162	24833	68877	10497	990	70	46905	22484	2077	19400	915
20200604	19072	512	0	22886	8425	122194	27346	43239	9746	49	9120	60183	49859	103	179	655	2990	124759	36096	20806	10167	10705	41562	2446	55858	102063	63979	26273	16560	14583	539	15139	9129	4876	162530	8353	375133	32075	2706	26	37282	6907	4474	78335	4508	15325	12526	5247	25190	70555	10813	1026	71	47856	22729	2102	19892	921
20200605	19387	523	0	24439	8651	125783	27601	43460	9773	49	9199	61488	50621	103	179	664	3111	125915	36578	21154	10306	10977	41989	2482	56770	102557	64821	26980	16769	14750	541	15406	9309	4953	163336	8672	376208	33295	2745	26	37758	7007	4570	78815	4620	15441	13458	5277	25664	72548	11252	1027	71	48532	22993	2119	20249	933
20200606	20043	535	0	25451	9101	128606	27834	43818	9845	49	9269	62758	51359	103	179	673	3139	126890	36997	21478	10361	11287	42486	2524	57482	103132	64914	27501	17039	15039	540	15572	9491	5019	163893	8800	377316	34718	2816	26	38111	7059	4570	79505	4915	15441	13538	5367	26177	74470	11798	1046	71	49397	23442	2136	20571	939
20200607	20500	543	0	26989	9426	130657	27987	43968	9942	49	9332	63938	51898	103	179	675	3139	127757	37397	21712	10406	11287	42816	2570	57973	103436	64969	27886	17270	15129	545	15664	9669	5043	164164	8940	378097	35625	2861	27	38476	7150	4662	79908	4985	15441	14302	5438	26493	75408	12066	1063	71	50681	23729	2144	20835	947
20200608	20925	562	0	27678	9740	133816	28169	44092	9972	49	9389	64904	52497	103	179	676	3189	128415	37623	22007	10544	11476	43050	2588	58404	103626	65104	28224	17768	15351	548	15786	9816	5079	164497	9062	378799	36517	2880	28	38837	7205	4922	80339	5046	15642	14800	5471	27005	76463	12322	1075	71	51251	24041	2161	21038	960
20200609	21422	572	0	28296	10080	136681	28333	44179	10020	49	9474	66000	53249	103	180	682	3221	129212	38033	22237	10609	11707	43612	2606	58904	103889	65167	28523	18123	15562	554	15918	10045	5079	164796	9105	379482	37227	2901	30	39162	7363	4988	80870	5185	15691	15228	5523	27575	78208	12559	1084	71	51738	24354	2169	21308	970
20200610	21989	592	0	29852	10368	139715	28484	44347	10056	49	9537	67371	53980	103	180	685	3260	129837	38337	22626	10750	11883	44030	2637	59465	104156	65182	28869	18483	15750	561	16058	10218	5178	165346	9250	380156	38473	2941	30	39575	7483	5060	81316	5329	15756	15759	5604	27930	80777	12864	1095	72	52177	24354	2194	21593	980
20200611	22845	609	0	31267	10816	143439	28632	44461	10106	49	9589	69069	54973	103	183	692	3260	130603	38748	22973	10823	11945	44472	2667	60197	104667	65449	29316	18483	15942	563	16315	10473	5209	165816	9367	380892	39584	2980	30	40004	7626	5237	81848	5352	15862	16441	5665	28340	82658	13252	1110	72	52647	24779	2217	21926	1009
20200612	23710	624	0	33039	11547	146659	28807	44689	10173	49	9654	70971	55783	103	183	706	3353	131198	39146	23350	10973	12166	44995	2721	60613	105059	65672	29795	19091	15997	573	16522	10704	5251	166164	9526	381714	41417	3016	30	40424	7849	5377	82481	5536	15947	17170	5742	29118	84927	13577	1119	72	53211	25171	2249	22246	1027
20200613	24601	653	0	34660	12095	150034	29002	44994	10229	49	9709	73552	56804	103	183	723	3353	131871	39543	23717	11020	12445	46283	2757	61305	105395	65836	30172	19348	16232	588	16640	10997	5299	166605	9621	382630	42845	3058	30	40851	8073	5377	82944	5690	15947	17955	5833	29549	86915	13981	1125	72	53869	25538	2274	22518	1050
20200614	25615	660	0	35706	12501	152349	29115	45088	10264	49	9767	75568	57681	103	183	728	3399	132543	39909	23926	11101	12445	46619	2793	61701	105603	66054	30471	19516	16262	601	16730	11201	5318	166881	9723	383324	44264	3080	30	41148	8231	5636	83203	5811	15947	18795	5898	30343	88523	14313	1127	72	54506	25834	2290	22758	1060
20200615	26272	663	0	36844	12917	155726	29284	45235	10340	49	9799	77326	58414	103	185	736	3399	133016	40430	24082	11319	12647	47172	2810	62032	105690	66085	30693	19799	16611	609	16851	11315	5345	167103	9845	383944	45114	3101	30	41576	8417	5820	83589	5890	16093	19378	5928	31004	90211	14608	1128	72	54886	26158	2322	22932	1079
20200616	26912	675	0	39185	13191	158961	29427	45349	10403	49	9818	80109	59078	103	186	736	3462	133639	40786	24179	11411	12647	47706	2819	62409	105885	66269	30882	20152	16857	614	17038	11683	5364	167426	9933	384575	45907	3124	30	42010	8645	6098	83978	5951	16164	19990	5966	31751	93569	14937	1131	72	55331	26531	2341	23198	1089
20200617	27312	695	0	40937	13606	162798	29656	45429	10444	49	9847	82719	60030	103	188	744	3632	134185	41013	24460	11644	12995	48634	2836	62969	106151	66497	31296	20641	17069	630	17231	11854	5436	167703	10065	385142	46934	3166	30	42422	8904	6218	84289	6003	16213	20556	6050	32114	97699	15344	1130	73	55775	26784	2376	23456	1114
20200618	28206	707	0	43445	13928	167133	29886	45440	10499	49	9903	85926	60912	103	192	762	3743	134778	41438	24861	11753	13197	48634	2878	63229	106422	66798	31675	20641	17371	655	17414	12169	5450	168107	10153	385760	48167	3193	30	43122	9355	6366	84683	6111	16269	21533	6109	32770	101259	15839	1135	73	56238	27192	2418	23876	1144
20200619	29002	720	0	46910	14631	170862	30172	45557	10611	49	9952	89748	62009	103	200	789	3871	135470	41746	25274	12021	13454	48515	2913	63548	106650	67097	32031	20641	17667	666	17588	12524	5486	168496	10260	386556	49785	3226	30	43731	9707	6572	85199	6195	16337	22608	6158	34017	105394	16425	1144	73	56793	27601	2468	24154	1173
20200620	29549	741	0	50127	15142	175243	30333	45715	10681	49	9984	93797	63809	103	222	789	4004	136104	42061	25496	12097	13630	49385	2938	63956	106936	67545	32467	20641	18056	698	17707	12976	5518	168834	10430	387272	51390	3251	30	44261	10038	6750	85590	6463	16337	23756	6225	34446	109581	17068	1147	73	57443	28225	2500	24539	1179
20200621	30021	752	0	52591	15561	178657	30524	45755	10775	49	10020	97291	64701	103	222	814	4006	136762	42423	25963	12136	13750	49778	2957	64306	107061	67711	32920	20641	18459	717	17812	13240	5544	169142	10565	387936	52801	3288	30	44808	10516	6937	85935	6525	16337	24661	6297	35102	112944	17462	1159	76	57994	28680	2533	24819	1197
20200622	30454	758	0	54599	16083	184765	30689	45782	10820	49	10058	100217	65928	103	222	816	4256	137224	42633	26146	12428	13839	50239	2971	64603	107210	67957	33227	22329	18592	734	17963	13528	5558	169415	10694	388488	53964	3313	30	45537	10734	7083	86576	6564	16459	25666	6326	35553	117790	17906	1163	76	58465	28870	2552	25068	1230
20200623	31097	760	0	58378	16678	191477	30877	45899	10847	49	10094	103503	67810	103	225	819	4254	137825	42871	26469	12537	14141	51595	2996	65007	107439	68197	33469	22898	19005	743	18099	13997	5571	169734	10838	389085	54639	3320	30	46127	11031	7274	87208	6685	16533	26572	6353	36303	122932	18300	1164	76	58994	29386	2593	25331	1254
20200624	32064	789	0	60190	17375	196024	31139	45913	10889	49	10128	109014	69381	103	226	835	4402	138540	43140	26601	12930	14363	52477	3017	65337	107611	68555	33763	23424	19123	766	18221	14362	5598	169892	10990	389666	56527	3362	30	46759	11510	7444	87685	6820	16606	27897	6419	37235	128132	18784	1184	76	59514	29869	2631	25763	1282
20200625	33206	813	0	63281	18062	201112	31463	45994	10980	49	10159	114018	71095	103	231	851	4865	139434	43655	27373	13107	14617	53415	3070	65777	107837	68989	34123	24516	19637	803	18346	14859	5638	170196	11192	390415	57472	3393	30	47651	11948	7568	88141	6877	16640	29022	6479	38034	134558	19374	1191	80	59946	30367	2694	26227	1326
20200626	34183	833	0	66659	18740	206844	31780	46059	11017	49	10185	122960	72995	103	247	866	4865	140291	44140	27717	13462	14859	54769	3102	66115	108070	69329	34616	25066	20216	829	18524	15240	5671	170584	11408	391220	59158	3421	30	48638	12347	7818	88860	6922	16661	30335	6535	39444	140173	20050	1198	81	60570	30855	2730	26747	1368
20200627	35083	851	0	70124	19310	210692	32006	46206	11091	49	10216	132545	74985	103	247	872	5322	141077	44575	28073	13617	15167	54769	3154	66450	108443	69679	35033	25531	20572	852	18775	16339	5717	170873	11619	391923	60812	3458	30	49455	12646	8094	89446	7066	16661	31939	6626	40172	145894	20628	1200	81	61247	31404	2782	27286	1392
20200628	35441	880	0	73920	19818	215487	32290	46303	11226	49	10248	141075	77210	103	247	899	5322	141723	44930	28520	13847	15232	56236	3191	66777	108667	69946	35549	25892	20796	863	18899	17160	5747	171182	11809	392539	62248	3495	30	50309	12947	8341	89863	7189	16661	33320	6681	40172	150152	21100	1202	81	61736	31752	2832	27743	1417
20200629	37175	901	0	74545	20257	223646	32494	46362	11376	49	10292	146341	79417	103	253	900	5752	142461	45228	28845	14209	15347	57081	3219	67254	108768	70223	35861	26567	21315	919	19042	17894	5760	171272	11982	392930	63736	3539	30	51046	13175	8485	90467	7250	16764	34644	6716	42297	156706	21664	1208	81	62189	32253	2870	28058	1450
20200630	38045	937	0	79228	20777	231418	32698	46514	11474	49	10327	152434	81291	103	257	917	6117	143185	45594	29074	14370	15624	58095	3253	67559	108882	70728	36303	27247	21812	967	19177	18456	5782	171667	12147	393454	65327	3576	30	51789	13757	8656	91139	7465	16813	36399	6764	43509	163060	22217	1208	81	62787	32824	2905	28659	1487
20200701	38962	975	0	84105	21197	238681	33012	46572	11510	49	10365	158997	84242	103	267	926	6370	144013	45952	29514	14830	15842	60178	3294	67918	109143	71089	36716	27900	22104	1016	19310	19101	5802	171928	12276	394079	66751	3615	30	52865	14119	8931	91775	7537	16853	37919	6826	45315	172368	22716	1210	90	63203	33435	2979	29199	1514
20200702	40111	1014	0	87445	22075	246550	33335	46646	11731	49	10390	169106	87709	103	280	946	6593	144882	46387	30259	15002	16079	61561	3328	68423	109338	71678	37210	28770	22636	1083	19452	19733	5822	172356	12520	394954	68216	3657	31	54166	14531	9294	92612	7608	16941	39701	6893	46890	179137	23270	1227	92	63735	34151	3053	29738	1550
20200703	41865	1060	0	91872	22622	250514	33595	46717	11923	49	10435	178594	90493	103	280	975	6994	145750	46915	30463	15659	16376	63289	3373	68961	109628	72175	37624	29684	23160	1128	19660	20718	5857	172742	12776	395872	70262	3722	31	55257	15069	9636	93392	7683	16991	41532	6978	48712	186799	23866	1236	98	64393	34778	3126	30317	1582
20200704	42862	1107	0	94567	23209	252895	33849	46717	11996	49	10447	190052	93319	103	280	999	7370	146612	47432	31061	15911	16376	63289	3397	69341	109838	72581	37624	30674	23583	1167	19827	21575	5872	173033	13063	396598	71670	3779	31	56183	15648	9930	93922	7787	16991	43386	7028	50140	193958	24542	1238	111	65109	35247	3205	31055	1606
20200705	43953	1134	0	98103	23814	264681	34048	46717	12128	49	10482	200111	95516	103	280	1023	7733	147251	48201	31517	16081	16376	65226	3415	69632	109974	72941	38136	30900	23816	1212	19929	22418	5897	173402	13256	397131	72992	3816	31	57150	15931	10230	94403	7916	16991	44847	7063	51316	197421	24952	1249	111	65748	35898	3262	31577	1634
20200706	44878	1162	0	101455	24253	271035	34240	46976	12293	49	10515	206447	97064	103	301	1030	8052	147865	48524	31758	16638	17152	66327	3423	69904	110137	73267	38569	31257	24211	1249	20046	22909	5914	173611	13507	397649	74775	3849	31	57956	16362	10395	95100	8585	16991	46380	7105	52039	205642	25469	1251	112	66102	36985	3442	32061	1675
20200707	45785	1180	0	105094	24512	284012	34647	47033	12414	49	10569	213794	100470	103	303	1071	8539	149574	48626	32153	16860	17519	68263	3440	70396	110338	73900	39133	32214	24918	1327	20201	23785	5932	173878	13727	398237	76290	3898	31	58904	17220	10605	95898	8714	17154	47352	7163	53514	216026	26033	1254	116	66740	37420	3505	32556	1709
